tempo,time_signature,instrumentalness,valence,artist,liveness,speechiness,duration_ms,track,acousticness,key,energy,danceability,genre,loudness
141.802,4,0.911,0.298,Oliver Ho,0.0721,0.0344,195520,Magic,4.29e-05,0,0.604,0.535,techno,-17.226
124.501,4,0.884,0.284,Quince,0.0861,0.0478,500049,Sleepwalker,0.103,10,0.61,0.794,techno,-11.649
127.003,4,0.952,0.189,Technasia,0.113,0.068,430595,Bastille Days,5.57e-05,6,0.655,0.829,techno,-11.637
137.124,4,0.912,0.721,Aztec Mystic,0.127,0.0426,293907,Jaguar,0.0118,2,0.83,0.656,techno,-11.273
131.243,4,0.82,0.63,Juan Atkins,0.124,0.0343,360559,Track Ten,0.00909,0,0.767,0.552,techno,-14.412
183.391,4,0.13,0.141,Moodymann,0.156,0.219,343000,Lyk U Use 2 (feat. Andres),0.108,11,0.485,0.621,techno,-13.429
131.056,4,0.946,0.0346,Damon Wild,0.0855,0.0849,359084,Bang the Acid - Rebanged! - Angel Alanis Remix,3.88e-06,9,0.876,0.798,techno,-8.124
137.821,4,0.954,0.103,Chris Liebing,0.0856,0.0673,323082,Ping Pong Pineapple,0.000855,10,0.982,0.771,techno,-13.089
113.968,4,0.891,0.399,Arpanet,0.219,0.0446,369120,Infinite Density,0.264,10,0.694,0.705,techno,-9.673
135.712,4,0.961,0.231,"Martian, The",0.0546,0.0432,170267,Particle Shower,0.000524,1,0.993,0.707,techno,-11.161
133.011,4,0.923,0.693,James Pennington,0.0847,0.0992,296201,Emerge,0.231,1,0.874,0.726,techno,-13.752
121.992,4,0.925,0.703,Santiago Salazar,0.0744,0.035,356730,Espacio Profundo,0.00172,5,0.843,0.568,techno,-6.91
130.01,4,0.889,0.0374,James Ruskin,0.103,0.0507,377036,Into a Circle,0.000689,2,0.752,0.756,techno,-9.73
127.013,4,0.905,0.502,Gaetano Parisio,0.0854,0.0784,409612,Refrain,0.0454,10,0.704,0.795,techno,-8.838
134.648,4,0.73,0.718,Gerald Mitchell,0.062,0.042,195280,Amazing Space,0.0599,4,0.904,0.817,techno,-14.256
136.049,4,0.892,0.698,Placid Angles,0.0882,0.0392,366040,Now & Always,0.358,6,0.959,0.561,techno,-10.08
124.003,4,0.0209,0.302,UMEK,0.228,0.163,233226,Hard Times - Radio Edit,0.021,8,0.935,0.626,techno,-5.365
134.878,4,0.838,0.69,Sven Väth,0.0766,0.0378,303027,Dein Schweiss,0.000357,0,0.92,0.665,techno,-4.272
123.907,4,0.94,0.0402,Heiko Laux,0.101,0.075,386687,Lucho Part 2,0.0802,10,0.457,0.578,techno,-9.564
128.586,4,0.938,0.0764,Infiniti,0.112,0.125,349519,Game One - Rennie Foster Remix,0.0237,11,0.404,0.831,techno,-12.131
128.018,4,0.906,0.0393,Richard Bartz,0.112,0.0596,317438,Subway Pt. 1 (Mark Broom Remix),0.0596,4,0.66,0.799,techno,-11.099
126.012,4,0.768,0.18,Future Beat Alliance,0.101,0.0491,426667,T3,0.000372,7,0.794,0.654,techno,-10.873
150.021,4,0.291,0.561,Mr. De',0.105,0.155,204987,The Zoo,0.0434,8,0.529,0.781,techno,-7.872
124.52,4,0.00972,0.314,K-Reem,0.0611,0.0726,256400,Triangle of Love - Original Mix,0.0271,9,0.926,0.673,techno,-7.667
133.868,4,0.841,0.777,Steve Rachmad,0.109,0.0513,373893,Levigi,5.46e-05,2,0.736,0.65,techno,-12.207
126.001,4,0.887,0.439,Samuel L Session,0.143,0.0319,337619,Distant Piano,6.76e-05,7,0.798,0.703,techno,-10.461
127.028,4,0.867,0.47,Monobox,0.129,0.0369,413670,Film,7.34e-06,8,0.752,0.746,techno,-8.995
127.998,4,0.942,0.37,Joel Mull,0.111,0.0728,572140,The Waiting,0.00573,7,0.794,0.797,techno,-10.016
139.999,4,0.874,0.347,Neil Landstrumm,0.102,0.0316,185547,The Coconut Kestrel,0.00552,0,0.891,0.64,techno,-4.293
126.012,4,0.643,0.896,Fabrice Lig,0.112,0.0668,377933,Bump Bump,0.00144,7,0.706,0.861,techno,-9.993
127.995,4,0.921,0.127,bryan zentz,0.0546,0.119,390823,D-Clash - Matador Remix,0.000155,10,0.617,0.8,techno,-10.746
128.3,4,0.922,0.494,Josh Wink,0.0635,0.176,373533,Are You There?,0.0524,2,0.742,0.819,techno,-6.575
121.955,4,0.841,0.47,Common Factor,0.0635,0.0721,383453,In Between,0.0657,7,0.589,0.781,techno,-10.569
128.892,4,0.912,0.224,Oxia,0.227,0.0683,433307,Domino,0.00284,1,0.69,0.786,techno,-10.223
130.995,4,0.914,0.357,Ben Sims,0.118,0.0369,423461,I Feel It Deep - Sandwell District Remix,0.00144,1,0.641,0.642,techno,-12.208
124.987,4,0.183,0.464,Thomas Schumacher,0.883,0.0647,407039,Hush - Catz n' Dogz 2013 Remix,0.0103,1,0.89,0.803,techno,-8.194
121.306,4,0.0346,0.955,Inner City,0.0327,0.0496,244773,Good Life - Edit,0.172,4,0.783,0.716,techno,-12.876
151.054,4,0.883,0.439,Urban Tribe,0.107,0.039,285160,Sabotage Clique,0.00022,11,0.874,0.569,techno,-10.721
132.026,4,0.142,0.219,Jeff Mills,0.558,0.0788,343080,The Bells - Blue Potential Version,0.0352,4,0.689,0.666,techno,-15.135
126.987,4,0.919,0.161,Technasia,0.0654,0.0516,439386,Heart of Flesh,6.65e-05,7,0.772,0.813,techno,-9.438
128.004,4,0.873,0.153,Renato Cohen,0.107,0.0496,499119,Pontape Remake 2013 - Alan Fitzpatrick Remix,3.47e-05,6,0.723,0.758,techno,-6.833
127.99,5,0.845,0.349,Planetary Assault Systems,0.112,0.0397,380426,Future Modular,0.000459,4,0.874,0.541,techno,-10.373
127.994,4,0.529,0.507,Green Velvet,0.104,0.0545,431140,Flash,8.25e-05,6,0.62,0.677,techno,-7.773
134.764,4,0.923,0.287,Suburban Knight,0.144,0.0452,174787,Maroon,0.0071,8,0.967,0.733,techno,-6.2
126.973,4,0.119,0.159,Moodymann,0.0823,0.0511,263653,Desire,0.0203,6,0.5,0.809,techno,-13.677
153.957,4,0.837,0.813,Donut Junkie,0.0895,0.138,270420,Blue Filter,0.000279,9,0.886,0.669,techno,-9.936
123.989,4,0.285,0.813,Aux 88,0.0776,0.0903,328419,Medicine - Detroit Institute Mix,0.00813,8,0.421,0.898,techno,-9.781
100.001,4,0.664,0.498,Death In Vegas,0.0678,0.0273,344333,Dirge,0.0126,4,0.694,0.487,techno,-7.737
125.0,3,0.859,0.792,Hardfloor,0.0893,0.0668,542938,Acperience 1,0.0307,7,0.907,0.538,techno,-11.182
119.984,4,0.906,0.127,Magda,0.135,0.0468,385382,Late Night Woodward,0.0146,2,0.635,0.807,techno,-10.618
125.007,3,0.875,0.226,Deetron,0.162,0.0366,482000,Collide - Original Mix,0.0821,10,0.362,0.631,techno,-13.217
142.053,4,0.672,0.329,DJ Rush,0.109,0.262,287093,I Wanna,0.000923,11,0.512,0.906,techno,-12.937
127.987,4,0.917,0.244,Rennie Foster,0.0725,0.0727,375780,Call the Sun,0.000125,11,0.383,0.817,techno,-9.038
135.68,4,0.106,0.455,Scan 7,0.0324,0.0403,211867,Black Moon Rising,0.0028,8,0.811,0.727,techno,-12.109
105.193,4,0.0136,0.566,Speedy J,0.0655,0.0446,373000,De-Orbit,0.0134,1,0.726,0.61,techno,-16.152
129.959,5,0.865,0.277,James Ruskin,0.074,0.0727,467238,Slit,0.0686,6,0.773,0.768,techno,-6.79
180.058,4,0.826,0.388,The Infiltrator,0.158,0.0381,144333,The Fugitive from Tibet (Healing),0.0524,6,0.55,0.525,techno,-15.061
123.66,4,0.821,0.51,Raiders of the lost ARP,0.0475,0.0531,483353,On And On,0.00138,2,0.849,0.759,techno,-8.451
125.011,4,0.85,0.229,Scan X,0.247,0.0452,438761,Blurred,0.00073,7,0.715,0.804,techno,-8.182
129.81,4,0.803,0.576,Mike Dearborn,0.169,0.0676,382000,An Acid Memory,0.00118,6,0.939,0.738,techno,-6.328
147.992,4,0.803,0.28,Aaron Carl,0.448,0.0477,201693,Drive (I-75),0.0268,2,0.609,0.736,techno,-13.15
124.006,4,0.881,0.473,Stacey Pullen,0.0446,0.0597,480931,Any Which Way - Martin Buttrich Red Mix,0.000302,10,0.658,0.808,techno,-11.263
138.025,4,0.863,0.46,Cisco Ferreira,0.0412,0.0764,362076,Womans Scent - Hertz Mix,0.000556,7,0.817,0.673,techno,-9.455
125.003,4,0.912,0.359,John Tejada,0.0705,0.0457,431933,Somewhere,0.0052,1,0.717,0.811,techno,-8.721
128.007,4,0.904,0.164,The Advent,0.102,0.0803,383439,Body Count,0.00523,1,0.615,0.839,techno,-10.577
125.006,4,0.876,0.178,Richie Hawtin,0.0942,0.0786,364360,Statikphunk - Ambivalent Remix,0.045,1,0.874,0.853,techno,-8.167
124.033,4,0.918,0.146,Plastikman,0.11,0.0636,352570,EXtrude,0.4,7,0.674,0.798,techno,-15.066
151.259,4,0.937,0.932,Underground Resistance,0.0659,0.12,145853,Timeline,0.000721,10,0.947,0.607,techno,-5.233
128.986,4,0.884,0.714,Derrick May,0.0972,0.0696,432587,The Dance,0.0751,8,0.973,0.763,techno,-8.928
133.01,4,0.903,0.681,Random Noise Generation,0.25,0.0486,232667,The Playground,0.0194,1,0.925,0.762,techno,-7.376
126.005,4,0.583,0.577,Jacek Sienkiewicz,0.121,0.0465,491965,Mirrors - Original Mix,0.000918,0,0.916,0.663,techno,-7.282
117.005,4,0.91,0.195,K Hand,0.0762,0.0983,424777,Down in Chicago,0.00627,11,0.767,0.858,techno,-9.094
139.965,4,0,0.496,K-Reem,0.0799,0.21,318929,Talk About Me (feat. Gillie da Kid),0.00544,1,0.953,0.568,techno,-4.861
129.999,4,0.958,0.261,Luke Slater,0.347,0.0871,471067,Freek Funk,0.0466,8,0.926,0.624,techno,-4.853
109.986,4,0.728,0.0355,Kenny Larkin,0.101,0.0464,341107,Tedra,0.00765,6,0.558,0.466,techno,-15.972
135.005,4,0.755,0.63,Andrew Weatherall,0.0929,0.0324,370387,Feathers,0.0282,8,0.783,0.725,techno,-6.722
126.001,4,0.929,0.865,Gene Hunt,0.125,0.0564,461329,Over (Forever on edit),0.000208,1,0.802,0.811,techno,-10.226
121.194,4,0.506,0.117,AC/DC JAM,0.691,0.0934,222816,Highway To Hell,0.494,0,0.987,0.186,hard-rock,-2.713
137.272,4,0.00114,0.601,Ozzy Osbourne,0.348,0.0587,289467,Crazy Train,0.0187,9,0.903,0.465,hard-rock,-4.628
162.251,4,9.21e-06,0.772,Andrew W.K.,0.184,0.043,184907,Party Hard,3.3e-05,4,0.992,0.46,hard-rock,-3.43
121.154,4,0,0.14,Aerosmith,0.248,0.0333,298760,I Don't Want to Miss a Thing,0.165,2,0.662,0.383,hard-rock,-5.162
149.186,4,0,0.924,Twisted Sister,0.162,0.0503,219667,We're Not Gonna Take It,0.0127,4,0.924,0.502,hard-rock,-6.299
131.435,4,3.17e-06,0.367,Journey,0.277,0.0734,323707,Separate Ways (Worlds Apart),0.0188,0,0.962,0.451,hard-rock,-3.947
122.812,4,1.33e-06,0.778,Bon Jovi,0.368,0.0562,223147,You Give Love A Bad Name,0.0353,0,0.963,0.533,hard-rock,-2.528
114.123,4,0.213,0.831,Deep Purple,0.183,0.0321,231307,Smoke On The Water,0.27,0,0.45,0.682,hard-rock,-15.978
105.102,4,0.573,0.588,Metallica,0.0946,0.0361,516293,Master Of Puppets,0.000608,4,0.872,0.538,hard-rock,-7.658
81.042,4,5.16e-06,0.511,Foreigner,0.0847,0.0271,299693,I Want to Know What Love Is,0.291,6,0.376,0.469,hard-rock,-12.969
147.972,4,0.35,0.299,Robert Plant,0.281,0.0284,256360,Rainbow,0.415,9,0.523,0.432,hard-rock,-8.937
118.763,4,0.000158,0.272,Alice Cooper,0.136,0.115,269773,Poison,0.0468,2,0.893,0.313,hard-rock,-7.6
108.736,4,0.00217,0.277,Boston,0.0504,0.0299,285133,More Than a Feeling,0.000894,7,0.682,0.377,hard-rock,-8.039
113.097,4,0.478,0.627,Led Zeppelin,0.386,0.0562,145067,Immigrant Song,0.00031,11,0.926,0.574,hard-rock,-10.79
128.954,4,0.000124,0.9,KISS,0.0752,0.078,270267,I Was Made For Lovin' You,0.0227,4,0.898,0.698,hard-rock,-4.268
160.914,4,0.125,0.524,ZZ Top,0.118,0.0609,234107,La Grange,0.0128,9,0.532,0.469,hard-rock,-15.666
109.863,4,0.00759,0.461,Cream,0.0541,0.0291,298373,White Room,0.212,0,0.605,0.549,hard-rock,-12.69
127.961,4,0.00184,0.326,Nightwish,0.104,0.0401,231413,Amaranth,0.00388,2,0.874,0.553,hard-rock,-3.685
176.343,4,0.0619,0.176,Black Sabbath,0.964,0.128,267507,Paranoid,9.44e-05,8,0.961,0.239,hard-rock,-6.695
156.435,4,0.000394,0.626,Queen,0.51,0.172,209560,Don't Stop Me Now,0.0653,5,0.746,0.56,hard-rock,-9.957
169.937,4,0,0.72,Def Leppard,0.106,0.0612,261532,Pour Some Sugar On Me (2012),0.00985,9,0.849,0.497,hard-rock,-5.352
94.174,4,0.000856,0.373,Tenacious D,0.0942,0.0681,248053,Tribute,0.181,9,0.767,0.365,hard-rock,-6.185
79.962,4,5.03e-05,0.183,Aerosmith,0.332,0.0259,265093,Dream On,0.298,1,0.528,0.412,hard-rock,-6.613
81.201,4,0.0344,0.724,Led Zeppelin,0.233,0.0878,294000,Black Dog,0.274,4,0.848,0.432,hard-rock,-8.095
131.829,4,0,0.527,AC/DC JAM,0.375,0.0556,229347,You shook me all night long,0.132,5,0.792,0.228,hard-rock,-8.0
110.277,4,0.0373,0.79,Steppenwolf,0.108,0.0588,260707,Magic Carpet Ride,0.157,4,0.802,0.619,hard-rock,-9.737
84.661,4,0,0.535,Mr. Big,0.676,0.227,275707,To Be With You,0.49,8,0.701,0.337,hard-rock,-7.004
143.456,4,0,0.249,Queen,0.212,0.0545,354320,Bohemian Rhapsody,0.273,0,0.407,0.395,hard-rock,-9.91
120.574,4,0.00166,0.43,Lynyrd Skynyrd,0.268,0.0443,356960,Simple Man,0.00296,6,0.756,0.433,hard-rock,-8.763
85.04,5,0,0.267,Journey,0.109,0.0324,267080,Faithfully,0.0979,11,0.644,0.202,hard-rock,-5.212
132.639,4,0.000792,0.247,Cinderella,0.0536,0.0289,354640,Don't Know What You Got (Till It's Gone),0.229,9,0.527,0.36,hard-rock,-9.883
123.411,4,0.499,0.342,Guns N' Roses,0.313,0.112,271867,Welcome To The Jungle,0.0301,10,0.978,0.456,hard-rock,-4.869
140.068,4,0.000254,0.485,Amaranthe,0.0936,0.0979,197853,Drop Dead Cynical,4.61e-05,7,0.909,0.289,hard-rock,-3.95
127.002,4,0.00197,0.297,Sabaton,0.104,0.0616,206547,To Hell and Back,0.00318,0,0.849,0.536,hard-rock,-4.702
91.33,4,0.902,0.759,Black Sabbath,0.225,0.0996,40133,Iron Man,0.506,5,0.295,0.669,hard-rock,-15.359
103.16,4,0.0847,0.0993,Judas Priest,0.268,0.16,365827,Painkiller,0.000195,1,0.987,0.435,hard-rock,-4.667
148.189,4,0.173,0.492,Ted Nugent,0.0941,0.0331,503067,Stranglehold,0.0183,2,0.711,0.484,hard-rock,-7.784
91.955,4,0.158,0.112,Dio,0.0557,0.0975,353787,Holy Diver,0.0642,8,0.901,0.476,hard-rock,-6.751
126.737,4,0.000119,0.793,Kansas,0.441,0.0326,322093,Carry on Wayward Son,0.00283,7,0.788,0.453,hard-rock,-5.712
201.78,4,1.07e-06,0.538,Foreigner,0.0826,0.0362,287867,Waiting For A Girl Like You,0.144,10,0.443,0.326,hard-rock,-10.508
90.001,4,0,0.558,In This Moment,0.0813,0.047,245533,Whore,0.0254,11,0.883,0.604,hard-rock,-3.821
109.25,4,0.000631,0.234,Iron Maiden,0.197,0.0568,436960,Fear of the Dark,0.000674,2,0.813,0.301,hard-rock,-8.786
136.814,4,2.09e-05,0.495,The Runaways,0.135,0.0769,138707,Cherry Bomb,0.0635,11,0.835,0.492,hard-rock,-8.072
130.138,4,0.00943,0.797,Van Halen,0.0645,0.0292,239560,Jump,0.0745,0,0.822,0.547,hard-rock,-7.201
117.652,4,0.00084,0.187,Europe,0.0608,0.058,310333,The Final Countdown,0.0628,6,0.844,0.536,hard-rock,-6.918
126.535,4,0.000174,0.405,Ratt,0.119,0.0613,266627,Round and Round,0.0135,11,0.965,0.616,hard-rock,-4.464
110.232,3,0,0.395,Queen,0.239,0.0516,296493,Somebody To Love - Remastered 2011,0.172,8,0.676,0.492,hard-rock,-6.861
173.737,4,0.00574,0.552,Deep Purple,0.305,0.0547,368507,Highway Star,0.0283,9,0.895,0.298,hard-rock,-7.647
90.247,4,2.74e-06,0.581,Whitesnake,0.216,0.0283,279200,Is This Love,0.00347,0,0.801,0.489,hard-rock,-6.455
101.489,4,0.0139,0.267,Golden Earring,0.101,0.0385,384080,Radar Love,0.0964,1,0.695,0.509,hard-rock,-9.583
132.014,4,0,0.419,In This Moment,0.129,0.0792,255773,Adrenalize,0.00023,6,0.96,0.465,hard-rock,-3.888
97.903,4,0.000194,0.927,Lynyrd Skynyrd,0.0907,0.0257,283733,Sweet Home Alabama,0.247,7,0.628,0.612,hard-rock,-10.385
118.852,4,0,0.53,Journey,0.447,0.0363,250987,Don't Stop Believin',0.127,4,0.748,0.5,hard-rock,-9.072
125.138,4,0.123,0.651,Guns N' Roses,0.108,0.0489,355267,Sweet Child O' Mine,0.138,6,0.941,0.45,hard-rock,-4.725
89.494,4,0.00298,0.245,Mötley Crüe,0.201,0.176,284027,Kickstart My Heart,0.00111,7,0.977,0.474,hard-rock,-3.839
162.307,4,0.0575,0.642,Iron Maiden,0.541,0.0674,250947,The Trooper,0.0175,4,0.866,0.285,hard-rock,-6.762
91.086,4,0,0.19,AC/DC JAM,0.643,0.0628,227387,Back in black,0.149,5,0.88,0.105,hard-rock,-8.007
124.629,4,0.00643,0.307,Jethro Tull,0.144,0.07,263960,Locomotive Breath,0.112,11,0.569,0.713,hard-rock,-10.908
169.39,4,0.0159,0.889,Led Zeppelin,0.104,0.0367,219800,Rock And Roll,0.000564,9,0.895,0.327,hard-rock,-7.428
161.982,3,2.16e-06,0.444,Aerosmith,0.214,0.0325,316667,Crazy,0.0276,6,0.813,0.411,hard-rock,-4.152
120.06,4,3.03e-06,0.456,Bon Jovi,0.363,0.0525,224600,It's My Life,0.0302,0,0.936,0.541,hard-rock,-3.038
138.226,4,4.23e-06,0.549,Judas Priest,0.0919,0.047,309847,You've Got Another Thing Comin',0.00491,11,0.814,0.512,hard-rock,-7.12
175.186,4,0.0001,0.159,Heart,0.108,0.0377,218733,Alone,0.609,1,0.685,0.411,hard-rock,-5.755
166.375,4,0.000872,0.496,Billy Idol,0.28,0.056,286773,Rebel Yell,0.00159,9,0.823,0.526,hard-rock,-6.744
140.574,4,0.00631,0.195,Motörhead,0.0924,0.204,166707,Ace of Spades,0.00248,6,0.99,0.321,hard-rock,-4.461
142.171,3,5.02e-06,0.165,Metallica,0.0753,0.0265,388733,Nothing Else Matters,0.0505,4,0.364,0.558,hard-rock,-11.258
122.528,4,0.000179,0.792,Bon Jovi,0.186,0.0349,250627,Livin' On A Prayer,0.0665,0,0.887,0.52,hard-rock,-3.296
141.333,4,5.59e-05,0.418,Blue Öyster Cult,0.296,0.062,307800,(Don't Fear)The Reaper,0.00461,9,0.887,0.325,hard-rock,-10.817
115.152,4,3.29e-05,0.732,Cream,0.124,0.0366,250400,Sunshine Of Your Love,0.389,2,0.592,0.691,hard-rock,-8.089
136.309,4,0,0.144,Europe,0.339,0.0277,269587,Carrie - Single Version,0.0717,7,0.524,0.44,hard-rock,-6.533
117.461,4,0.114,0.603,Dio,0.0283,0.0401,256933,Rainbow in the Dark,0.000692,9,0.947,0.512,hard-rock,-5.659
120.059,4,0.0237,0.646,ZZ Top,0.0883,0.0298,241080,Gimme All Your Lovin',0.00322,5,0.788,0.63,hard-rock,-6.7
93.546,4,1.59e-05,0.416,Kansas,0.107,0.0299,205600,Dust in the Wind,0.212,9,0.251,0.498,hard-rock,-13.734
75.766,4,0,0.297,Scorpions,0.0929,0.0324,313227,Wind Of Change,0.371,0,0.535,0.48,hard-rock,-10.232
135.03,4,0.0012,0.436,Within Temptation,0.615,0.0697,319688,Paradise (What About Us?) [Feat. Tarja],0.000583,4,0.928,0.461,hard-rock,-3.542
128.152,4,1.33e-05,0.608,The Darkness,0.175,0.0844,216800,I Believe In A Thing Called Love,0.048,4,0.878,0.448,hard-rock,-2.953
164.019,4,9.35e-06,0.474,Judas Priest,0.159,0.0857,153840,Breaking the Law,0.024,2,0.961,0.362,hard-rock,-5.664
146.194,4,0.000702,0.618,Steppenwolf,0.31,0.0708,209200,Born To Be Wild,0.108,9,0.798,0.498,hard-rock,-8.867
124.947,4,0.0006,0.397,ZZ Top,0.0751,0.0289,255640,Sharp Dressed Man,0.000998,5,0.888,0.592,hard-rock,-4.133
80.029,4,0.315,0.259,Guns N' Roses,0.123,0.0314,536960,November Rain,0.0259,11,0.679,0.329,hard-rock,-8.219
139.72,4,0,0.662,Mountain,0.0411,0.0784,151293,Mississippi Queen,0.0975,9,0.624,0.58,hard-rock,-8.346
173.241,4,0.000225,0.484,Iron Maiden,0.219,0.0924,233947,Run to the Hills,0.00837,0,0.951,0.225,hard-rock,-4.654
92.031,4,2.12e-05,0.541,Living Colour,0.78,0.0517,294827,Cult of Personality,0.00164,0,0.918,0.504,hard-rock,-3.463
137.374,4,0.0365,0.593,Heart,0.137,0.0613,262853,Barracuda,0.00368,4,0.926,0.51,hard-rock,-4.073
148.051,4,0.000783,0.382,Nightwish,0.103,0.045,254573,Bye Bye Beautiful,0.000121,9,0.88,0.488,hard-rock,-5.158
107.526,4,0.0274,0.836,Rainbow,0.061,0.0308,276387,Man On The Silver Mountain,0.308,7,0.782,0.589,hard-rock,-8.151
141.077,4,0.0984,0.25,Velvet Revolver,0.0738,0.102,248307,Slither,0.000266,7,0.974,0.478,hard-rock,-3.866
109.016,4,0.000455,0.584,Survivor,0.0837,0.0323,244080,Eye of the Tiger,0.195,0,0.599,0.806,hard-rock,-9.379
123.331,4,0.00903,0.64,Metallica,0.059,0.03,331573,Enter Sandman,0.00206,6,0.824,0.579,hard-rock,-8.71
105.007,4,0,0.582,Amaranthe,0.083,0.135,197185,The Nexus,0.00012,6,0.961,0.506,hard-rock,-5.054
87.977,4,0,0.583,Warrant,0.096,0.0537,185813,Cherry Pie (Re-Recorded / Remastered),0.0171,1,0.916,0.509,hard-rock,-5.407
148.83,4,0.000366,0.45,Danzig,0.0856,0.0689,204867,Mother,0.01,11,0.755,0.364,hard-rock,-9.308
106.244,4,0.0123,0.66,Twisted Sister,0.355,0.0738,179760,I Wanna Rock,0.00512,2,0.911,0.504,hard-rock,-2.97
125.579,4,0.000504,0.807,Scorpions,0.319,0.0513,252173,Rock You Like A Hurricane,0.0157,0,0.706,0.486,hard-rock,-10.398
174.958,4,0.0136,0.623,Rush,0.0746,0.0438,274640,Tom Sawyer,0.00257,9,0.792,0.433,hard-rock,-10.685
90.173,4,3.06e-05,0.266,Whitesnake,0.151,0.0352,275733,Here I Go Again,0.156,7,0.666,0.396,hard-rock,-11.892
95.59,4,0.000191,0.527,Van Halen,0.185,0.0656,216733,Runnin' With The Devil,0.0206,1,0.88,0.432,hard-rock,-5.769
174.025,4,0,0.543,Slash,0.374,0.0831,271027,World On Fire,4.42e-05,1,0.977,0.44,hard-rock,-3.056
105.067,4,0.0127,0.111,Scorpions,0.163,0.0324,385560,Still Loving You,0.24,8,0.536,0.278,hard-rock,-7.261
125.045,4,7.55e-05,0.351,Nightwish,0.0744,0.0353,276120,Nemo,0.0002,3,0.737,0.497,hard-rock,-6.291
83.129,4,0,0.804,Jesse Royal,0.16,0.344,228607,Modern Day Judas,0.135,0,0.792,0.656,reggae,-4.917
97.63,4,1.72e-05,0.878,Bob Marley & The Wailers,0.0955,0.066,195880,Kaya,0.0068,11,0.529,0.815,reggae,-11.37
146.047,4,1.08e-05,0.909,Alpha Blondy,0.0679,0.0484,225213,Peace In Liberia,0.16,8,0.557,0.887,reggae,-9.064
78.392,4,0.0966,0.963,Burning Spear,0.148,0.0443,238200,African Teacher,0.339,4,0.52,0.802,reggae,-9.496
89.882,4,0,0.559,Busy Signal,0.245,0.082,208667,Come Over [Missing You],0.0608,5,0.651,0.648,reggae,-5.289
144.678,4,0.000932,0.961,Wailing Souls,0.0666,0.0578,232440,Jah Give Us Life,0.0521,2,0.568,0.76,reggae,-12.166
97.704,4,0,0.805,Popcaan,0.0999,0.329,190706,Junction,0.59,7,0.766,0.656,reggae,-4.46
96.012,4,0,0.76,Protoje,0.0802,0.0718,185312,Rasta Love Feat. Ky-Mani Marley,0.429,9,0.565,0.911,reggae,-6.209
141.569,4,0,0.838,Duane Stephenson,0.244,0.375,324093,August Town,0.106,11,0.544,0.837,reggae,-5.379
101.955,4,0,0.648,Vybz Kartel,0.0812,0.219,177026,Dancehall,0.487,8,0.779,0.807,reggae,-5.286
125.028,4,0.00452,0.947,Bob Marley & The Wailers,0.053,0.0791,231467,Ride Natty Ride,0.0812,10,0.61,0.924,reggae,-7.89
82.439,4,0.00108,0.787,Althea And Donna,0.207,0.173,229160,Uptown Top Ranking - 2001 Digital Remaster,0.0477,7,0.522,0.886,reggae,-7.971
89.039,4,0,0.825,Lutan Fyah,0.28,0.228,213453,Ungrateful,0.0841,5,0.698,0.716,reggae,-5.632
99.761,4,0,0.389,Busy Signal,0.069,0.26,165787,Bedroom Bully,0.0147,0,0.713,0.597,reggae,-6.456
80.56,4,0,0.766,Junior Kelly,0.336,0.286,246267,If Love So Nice,0.216,9,0.484,0.772,reggae,-9.491
98.012,4,1.25e-06,0.611,Gyptian,0.3,0.0298,200653,Nah Let Go,0.0987,1,0.701,0.681,reggae,-5.993
87.979,4,0,0.53,Dub Inc.,0.111,0.05,235773,Better Run,0.141,7,0.631,0.749,reggae,-6.037
140.074,4,0,0.833,Chronixx,0.131,0.0578,235338,They Dont Know,0.0199,8,0.627,0.684,reggae,-7.032
104.095,4,0,0.569,I-Octane,0.0884,0.292,206537,Puff It,0.0843,3,0.891,0.646,reggae,-4.872
137.914,4,0,0.965,Dennis Brown,0.107,0.0569,228867,Money In My Pocket,0.604,0,0.45,0.742,reggae,-13.333
86.643,4,0,0.76,Million Stylez,0.42,0.165,200424,World Crisis,0.106,7,0.739,0.771,reggae,-4.295
81.067,4,1.42e-05,0.703,Protoje,0.701,0.0806,251204,Kingston Be Wise,0.0552,7,0.744,0.782,reggae,-6.164
78.685,4,0,0.624,Tanya Stephens,0.322,0.352,232664,These Streets,0.206,0,0.65,0.608,reggae,-5.343
100.032,4,0,0.781,I-Octane,0.0931,0.101,203350,Love di Vibes,0.0542,1,0.927,0.682,reggae,-3.246
129.954,4,0,0.926,Martin Jondo,0.0695,0.115,225853,Rainbow Warrior,0.0728,7,0.62,0.808,reggae,-7.229
155.777,4,5.32e-05,0.703,Prestige Collection,0.0709,0.0613,340227,Natural Mystic,0.524,5,0.859,0.571,reggae,-2.547
144.349,4,1.75e-05,0.768,Groundation,0.0959,0.188,362480,Freedom Taking Over,0.0477,6,0.64,0.77,reggae,-9.402
119.849,5,0,0.734,Dexta Daps,0.148,0.151,175800,7Eleven,0.237,1,0.76,0.659,reggae,-2.564
72.385,4,0,0.776,Junior Kelly,0.319,0.0617,209813,Rasta Should Be Deeper,0.0366,2,0.803,0.734,reggae,-5.808
138.194,4,0,0.824,Alborosie,0.115,0.203,198147,Real Story,0.18,7,0.73,0.848,reggae,-3.818
140.489,4,3.18e-06,0.661,Sylford Walker,0.282,0.136,204933,Burn Babylon,0.0241,6,0.281,0.788,reggae,-14.737
